Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-01-01,1.4,0.8,0.6,0,3.8,0,0,0,7.4,0,0,0,0.6,0,1,0,0,0,0.4,0,0,0,13.2,0,1.6,6.2,0.2,0,11,0,0,0,5.951748432
2020-01-02,2,33.4,0.6,0,3.8,0.8,0,1.6,9.6,0.2,0,0,0.8,13,1.8,0,0,0,0.4,0,0,8.8,13.2,0,1.6,6.2,0.2,8.4,44.4,0,0,0,13.16
2020-01-03,3,38.2,11.2,0,8.6,0.8,0,44.8,10.4,0.8,0,0,0.8,15.6,2.8,0,9,1.2,21.8,0,0,9,13.2,0,5.4,6.2,0.2,8.4,63.2,0,0,0,23.59202716
2020-01-04,4,38.2,13.6,16.2,9.4,0.8,0,70,10.4,32.6,0,0,2.4,16.4,2.8,0,12.6,1.6,22.2,0,0,9.2,14,1.4,18.8,6.2,0.2,8.8,65.6,0,0,0,32.17220856
2020-01-05,5,68,13.6,16.6,12,0.8,0,70,10.4,32.6,11.4,0,7.8,19.8,2.8,0,12.6,3,22.2,0,0,9.2,14,1.4,19.4,7,0.2,14.2,65.6,0,0,0,34.01835375
2020-01-06,19,68.6,13.6,16.6,12,0.8,15.8,70,10.4,34.4,22,0,9.2,22.6,2.8,0,12.6,3,23,0,0,9.2,14,1.4,19.4,9.8,5.6,14.2,77.6,0.4,2.8,0.04,36.59831307
2020-01-07,21.8,68.6,13.6,16.8,12.6,0.8,16.6,70,10.4,34.4,22,0.2,11.4,22.8,6,0.6,12.6,8.4,30.6,0,0,9.2,14,1.4,19.4,12.2,30.4,15.4,77.8,0.4,22.8,0.42,38.24027795
2020-01-08,21.8,77,25.4,18.8,12.6,0.8,16.6,77.4,10.4,34.4,22,0.2,29.4,22.8,6,0.8,15.2,18.4,35,0,0,29.6,14,1.6,19.4,12.2,30.4,16,84.2,0.4,22.8,0.44,42.31430018
2020-01-09,21.8,90.2,25.4,20.4,13.4,6.8,16.6,77.4,29.2,44,22,11.2,30.8,25.6,6,0.8,15.2,26.4,35,0,0,30.8,14,10,20.2,12.2,30.4,16.2,84.2,0.4,22.8,1.32,46.8710332
2020-01-10,22.2,112,25.4,24,13.4,10.2,18,77.4,44.4,46.4,22,11.4,32.6,25.6,6,0.8,31.2,31,35,0,0,30.8,14,10,20.4,12.2,30.8,16.2,84.2,8,22.8,6.2,51.25341975
2020-01-11,24.6,125,25.4,27.8,24.8,10.2,18,77.4,47.4,56.6,35.4,11.4,32.6,25.8,11.6,0.8,31.4,38.2,35.4,0,0,30.8,14,10.2,20.4,12.2,32.2,16.6,84.2,8,23,8.22,56.58256033
2020-01-12,24.8,125,25.4,27.8,61,10.4,18,77.4,47.4,64.6,39.2,11.4,32.6,36.2,12,0.8,31.4,40.8,35.4,11.2,0,30.8,14.2,10.2,20.6,12.2,32.2,16.6,84.2,8,25.2,10.22,63.88
2020-01-13,44.4,125,25.4,30.4,78,11,21.4,77.4,47.6,66.6,39.4,11.4,32.6,36.2,12,1.2,31.4,40.8,35.4,16.2,0,39.4,14.2,30.4,20.8,12.2,32.2,16.6,84.2,8,25.2,11.04,75.24
2020-01-14,45,125,25.4,35.2,78.4,11,22,77.4,48.2,67.4,40.2,11.4,32.6,41.4,14.4,1.2,31.4,50.8,35.4,26.6,0,40.2,14.2,30.4,21,12.2,50.6,16.6,84.2,8,25.2,11.04,75.4
2020-01-15,45.2,135.8,25.4,35.2,78.8,11,34.2,77.4,48.2,67.4,40.2,11.6,32.6,41.4,14.6,4.4,31.4,50.8,35.4,28.8,0,40.4,14.2,30.4,21.4,12.2,50.6,16.6,84.2,8,25.2,11.06,75.4
2020-01-16,45.8,142,25.4,35.2,78.8,13,34.2,77.4,52.4,67.4,40.2,11.6,32.6,44.6,14.6,4.4,31.8,50.8,35.4,29.2,0,45.2,14.8,36.8,21.4,12.2,50.6,16.6,84.2,8,25.2,11.66,75.41692342
2020-01-17,45.8,143,25.4,35.2,78.8,13.4,34.2,82.8,58,84.2,40.2,11.6,34.2,44.6,14.6,4.6,36.6,50.8,35.8,29.2,0,48.8,14.8,36.8,24,13.2,50.6,16.6,84.2,8,25.2,11.76,82
2020-01-18,45.8,144.4,25.4,41,80,13.4,34.2,83,58.8,102.4,40.2,11.6,52.6,48.8,14.6,5.4,41.8,50.8,35.8,29.2,0,52.2,16.6,36.8,38.8,14.6,50.8,16.6,100.6,8,27.2,11.78,82.4
2020-01-19,61.6,144.4,25.4,41,83.6,13.4,34.2,83.6,58.8,103.4,40.2,13,53.8,49.4,14.6,5.4,43.2,50.8,52,29.2,0,52.2,17.2,37.4,45.2,32.4,51.2,16.6,103.4,9.4,27.4,13.04,83.6
2020-01-20,61.6,144.4,25.4,41,84,13.4,34.2,83.6,59.2,105.8,40.8,14,54.2,50,14.6,5.4,43.2,50.8,54,29.2,0,52.4,33,44.4,50.6,32.4,52.4,16.6,106.6,20.8,27.6,14.06,83.92
2020-01-21,61.6,146.6,25.4,41,84,13.4,37.2,84.2,59.4,105.8,40.8,14.6,54.2,50,20.6,5.4,43.4,50.8,54,29.2,0,52.4,34.8,44.6,51.6,32.4,52.6,16.6,113,20.8,29,14.8,84.16
2020-01-22,71.2,147.2,25.4,41,84,13.4,37.2,84.8,60.4,105.8,41.4,14.6,54.2,55,23.8,8.4,43.8,51.8,54,32.8,0,52.4,34.8,44.6,62.6,40.4,52.6,16.6,116.8,20.8,29,14.8,84.64
2020-01-23,72.6,152,31.8,49.2,85.6,13.4,37.2,103.8,60.4,111.8,44.6,14.6,54.8,55.2,24,25.8,43.8,52,54,36.6,0,54.4,34.8,45,107.2,40.4,53.4,16.6,117.2,20.8,32.6,17.02,106.52
2020-01-24,72.8,171.6,31.8,51.6,85.6,13.4,37.2,126.6,62.4,112.6,46.6,15.6,59,55.2,24,25.8,43.8,52.2,54,36.6,2.6,54.8,34.8,46.2,107.2,40.4,67.8,16.6,117.2,20.8,32.6,17.02,111.52
2020-01-25,72.8,172,33.4,51.6,87.4,13.4,37.2,135.8,62.4,112.6,58.4,15.6,59,55.2,24,25.8,43.8,52.4,54,36.6,2.6,54.8,34.8,48.4,108.6,40.4,67.8,16.6,117.2,20.8,32.6,17.02,111.8
2020-01-26,76.6,180.4,33.6,51.6,87.6,13.4,37.4,136.2,67.6,112.6,60.4,15.6,59,55.2,30.6,25.8,43.8,52.4,54,36.6,2.6,54.8,34.8,51.8,108.6,40.8,68,16.6,117.2,20.8,32.6,17.02,111.8
2020-01-27,80.6,180.4,33.6,51.6,87.6,13.4,38.4,136.2,70,112.6,63.4,15.6,59,55.2,30.8,25.8,44,52.4,62,63.4,2.6,56.2,34.8,62,115.6,40.8,71,16.6,117.2,22,32.6,17.14,115
2020-01-28,80.6,180.4,33.6,51.6,87.6,13.6,38.6,136.2,72,112.6,64,15.6,59,55.2,30.8,25.8,44.4,52.4,62,64,2.6,56.2,34.8,65.2,122.4,40.8,81,16.6,117.2,22,33,17.14,116.28
2020-01-29,80.6,180.4,33.6,51.6,87.6,19.8,38.6,136.2,72,112.6,65.2,15.6,59,55.2,32.4,26.2,45,52.4,69,64,2.6,56.2,34.8,65.8,122.6,40.8,81,18.4,119.6,22,33,20.02,118.2
2020-01-30,91.6,180.4,33.6,51.6,87.6,19.8,38.6,142.2,72,112.6,65.2,24.2,59,55.2,38,26.2,47.8,52.4,69.2,64,2.6,56.8,34.8,65.8,122.6,40.8,81,26.8,119.8,22.8,33,24.4,118.36
2020-01-31,96.4,180.4,33.6,54.2,87.6,19.8,41.6,187.2,73.4,112.6,65.2,34.2,59.4,55.2,38,26.2,47.8,52.8,80.6,64,2.6,56.8,34.8,65.8,122.6,40.8,81,28.8,119.8,23.2,33,26.46,118.36
2020-02-01,101.8,181,33.6,54.2,87.6,19.8,44.8,187.6,75.6,112.6,67.4,34.6,59.4,55.2,38,26.2,48,52.8,80.8,65.4,2.6,56.8,35.4,65.8,135.6,67.4,81,28.8,119.8,23.2,33,26.46,118.36
2020-02-02,110.6,181,33.6,54.2,87.6,19.8,45.2,190.2,75.6,112.6,67.4,42.4,59.4,55.2,38,34.2,48,52.8,85.2,65.4,2.6,56.8,38.4,65.8,135.6,117.4,82.4,30,119.8,26.2,33.6,30.36,119.32
2020-02-03,115.6,181.4,33.8,54.6,87.6,19.8,45.2,191.4,75.6,112.6,67.4,42.4,59.4,55.2,39.4,34.2,48,52.8,85.8,65.4,2.6,56.8,47.6,65.8,140,118.8,82.4,54,119.8,34.6,33.8,33.84,119.6
2020-02-04,116,183.4,33.8,54.8,88.4,19.8,45.2,197.2,75.6,113.4,68.4,54.6,59.4,58,40,36.6,48,52.8,88.4,65.4,13.6,56.8,48,65.8,140,118.8,82.4,73.2,120,37.4,34,34.26,119.76
2020-02-05,120.8,183.4,36.2,55,89.6,19.8,45.2,205.4,75.6,121,68.4,54.6,59.4,60.8,40,36.6,48.2,52.8,88.8,65.6,31.4,56.8,49.8,67,140,119.2,83.4,125.8,120,37.4,34,36.24,124.84
2020-02-06,120.8,183.4,36.2,58.6,92.4,20.2,45.2,205.4,79,129.6,68.4,54.6,59.4,61.2,40,36.6,48.2,52.8,90,65.6,31.6,56.8,54.6,67,140,122.6,83.4,125.8,120,37.4,34.6,36.24,128.84
2020-02-07,120.8,183.4,36.2,60.4,92.4,44.2,45.2,212.2,80.2,131.6,68.4,54.6,61.6,61.2,40,36.6,48.2,52.8,143.8,65.6,31.6,56.8,56.4,67,141.4,123.8,83.6,125.8,120,37.4,34.6,36.68,139.44
2020-02-08,120.8,183.4,45.8,62.2,92.4,86.6,45.2,212.2,80.2,131.8,68.4,54.8,87.8,62.6,40,36.6,48.2,53.2,143.8,65.6,31.6,56.8,56.4,67,141.4,123.8,83.6,128.8,120,37.4,34.6,37.66,139.48
2020-02-09,121.6,183.4,45.8,76.4,98.8,86.6,45.2,212.2,80.2,131.8,68.6,57.4,87.8,65.6,55.8,36.6,48.2,53.2,150.8,65.6,31.6,56.8,62.6,67,141.4,123.8,83.6,129.6,121.2,37.4,35.4,38.18,139.48
2020-02-10,124.2,189.4,45.8,76.4,105.8,86.6,45.2,215.8,80.8,131.8,68.6,59.6,87.8,65.6,60.2,36.6,55.2,58.6,150.8,76,31.6,56.8,64.6,67,141.6,123.8,83.6,129.6,134.8,37.4,37,38.18,140.24
2020-02-11,124.4,189.4,45.8,76.4,139.4,86.6,45.2,215.8,85.8,133,68.6,59.6,89,65.6,60.2,36.6,56.6,58.6,150.8,76.2,31.6,56.8,64.6,67,143.2,123.8,83.6,129.6,138.2,37.4,37.2,38.18,142.44
2020-02-12,124.4,189.4,45.8,76.6,165.2,86.6,45.2,215.8,85.8,133.6,68.6,59.8,129.8,68.8,60.8,37.8,69.2,58.6,150.8,76.2,31.6,57.2,64.6,67,143.2,129.4,83.6,129.6,138.2,37.4,37.2,38.54,149.28
2020-02-13,124.4,189.6,45.8,89.4,165.8,86.6,45.2,215.8,85.8,137.2,68.6,59.8,131.4,68.8,60.8,37.8,71.2,82.6,152.2,76.2,32.8,77,64.6,67,156.8,129.4,83.8,129.8,138.2,37.4,37.2,38.54,155.88
2020-02-14,132.4,190,45.8,92.8,166,89.6,45.2,219.6,85.8,137.4,82.6,59.8,132.4,69.4,60.8,40.8,71.4,83.8,169.6,76.2,33.2,84,65.2,67,163,133.6,83.8,131.2,138.2,37.4,37.2,41.24,165.4
2020-02-15,132.4,190,45.8,93.2,166,89.6,45.2,219.8,85.8,137.4,90,64.6,132.6,70.8,60.8,41,71.4,84,169.8,78,33.2,84,65.2,67,163,134,87.8,131.4,138.2,37.4,37.2,41.42,165.4
2020-02-16,132.4,190,45.8,93.4,166,89.6,45.2,221,98.2,137.4,90,65.2,132.6,70.8,60.8,52,73.4,84,169.8,78.8,35.8,85.8,65.2,67,163,134,88.8,131.4,140.2,41.6,37.2,45.26,165.4
2020-02-17,132.4,190,45.8,93.4,166,89.6,45.6,228.4,98.2,137.4,90,67.8,132.6,70.8,60.8,52.2,73.4,84,169.8,78.8,35.8,85.8,65.2,67,163,134.2,89,131.4,140.2,41.6,37.2,45.62,165.4
2020-02-18,132.4,190,45.8,93.4,166,97,45.6,228.6,98.4,137.4,113.8,69,132.6,70.8,60.8,52.2,73.4,91,169.8,79.6,35.8,87.8,65.2,78.4,163,134.2,89,133.8,140.2,41.6,37.2,45.62,165.4
2020-02-19,132.4,217,47.4,97.2,166,97,45.6,228.6,98.4,141.6,118.2,71.2,132.6,70.8,62.2,52.2,73.4,92.4,170.4,84.6,35.8,87.8,66.4,78.8,163,136.2,89,133.8,140.2,41.6,37.2,45.78,165.4
2020-02-20,132.4,234.8,55.4,97.4,166,97,45.6,228.6,98.4,141.8,118.2,72.2,132.6,70.8,62.2,52.2,73.4,92.4,171,84.8,35.8,87.8,66.4,78.8,163,140.4,90.2,133.8,140.2,51.6,37.2,51.66,165.4
2020-02-21,132.4,261.6,55.4,98.2,166,97,45.6,228.6,98.4,141.8,120.2,76,132.6,70.8,62.2,52.2,95.6,92.4,171.2,85.4,35.8,87.8,66.4,79.2,163,185.8,90.2,133.8,140.2,51.8,37.2,51.84,170.16
2020-02-22,132.4,261.6,55.4,98.2,166.2,97,45.6,228.6,98.4,141.8,122.4,77.8,132.6,72,62.2,52.2,110.6,92.4,177.6,85.6,35.8,88.2,76.8,79.2,163,199,90.8,141,140.2,52.6,70,52.88,175.32
2020-02-23,132.4,276.4,55.4,99.6,166.2,100,52.2,228.6,100,149,122.4,77.8,132.6,78.2,64.6,52.8,121.6,92.4,181.2,111.4,35.8,91.4,76.8,79.2,163,199,90.8,141.2,140.2,58.8,83.4,55.74,178.9364071
2020-02-24,132.4,276.4,55.4,99.6,166.6,120.6,52.2,228.6,100,156.2,126.6,78,133.8,82.4,65,52.8,132.8,92.4,181.8,160.4,35.8,93.4,76.8,79.2,163,199,91.2,141.2,140.2,59,84.2,55.76,180.2370846
2020-02-25,132.6,276.4,55.4,99.6,166.6,120.8,52.2,228.6,104,156.6,126.6,80,138.6,82.4,65,52.8,133,92.4,187,160.8,35.8,93.4,78,81,163,199,93.2,141.2,140.2,59,84.4,55.76,184.5652511
2020-02-26,132.6,276.4,55.4,99.6,169.6,120.8,52.2,228.6,110.2,156.6,126.6,80,138.6,82.4,65,52.8,133,92.4,187,162.4,35.8,93.4,79,103.6,164.2,202.6,93.2,141.2,140.2,60.4,84.4,55.9,184.8074141
2020-02-27,139.6,276.4,58.2,99.6,178.8,121.2,53.2,228.6,110.2,156.6,126.6,80,138.8,82.4,65,52.8,133,92.4,187,163.6,35.8,93.4,79,103.6,164.2,202.6,93.2,141.2,140.2,61,84.4,58.48,185.36
2020-02-28,139.6,276.4,58.6,99.6,178.8,123,56,228.6,110.2,156.6,126.6,84.6,139,93.2,65,54,133,92.4,187.2,163.6,35.8,98.4,80.8,103.6,164.2,202.6,96.2,141.2,140.2,61,84.4,58.84,185.52
2020-02-29,141.6,276.4,59.4,99.6,178.8,124.2,64.6,228.6,110.2,166.6,126.6,96,139.8,93.2,65,54,135.2,92.8,187.2,163.6,35.8,113.6,82,103.8,164.2,202.6,96.2,141.2,140.2,61,84.4,61.36,185.52
2020-03-01,141.6,283.2,59.4,102.2,179.4,124.8,65.6,228.6,110.2,166.6,126.6,96.2,139.8,99.6,65.6,71.8,137,94.4,187.2,179,35.8,113.6,82,103.8,164.2,202.6,96.2,141.2,140.2,61,84.4,65.6,185.846591
2020-03-02,142,283.2,59.4,108.2,179.4,125,65.6,228.6,110.2,168.4,126.6,96.2,141.8,101.4,65.6,91.2,137,96.6,187.2,180.2,35.8,123.6,87.2,103.8,164.2,202.8,96.2,141.2,140.2,61,84.4,65.6,186.0321658
2020-03-03,143.6,283.2,59.4,113.2,179.4,125,65.6,228.6,110.2,170.8,126.6,96.6,141.8,107.4,65.6,110.2,137,96.6,187.2,183.6,35.8,131.6,87.6,103.8,164.2,202.8,96.2,141.2,140.2,61,86.6,65.6,186.48
2020-03-04,143.6,283.2,59.4,113.2,189.8,125,65.6,228.6,110.2,173.4,126.6,96.6,141.8,107.4,65.6,110.2,137,96.6,191.4,186,35.8,132.8,87.6,103.8,164.2,210.2,96.2,141.8,140.2,61,89.2,65.6,191.08
2020-03-05,143.6,283.2,59.4,113.2,191.2,127.2,65.6,228.6,110.2,173.4,126.6,96.6,141.8,107.8,65.6,110.2,138.8,99.4,192.4,186.2,35.8,132.8,87.6,103.8,164.2,210.8,96.2,141.8,140.6,61,90.4,65.6,192.16
2020-03-06,143.6,288,59.4,113.2,191.2,139.4,65.6,228.6,110.2,173.4,126.6,96.6,142.2,114.8,65.6,110.4,138.8,99.4,193.2,186.2,37.6,132.8,88.4,103.8,166.6,212,96.2,141.8,140.6,62.6,90.6,65.6,192.8
2020-03-07,143.6,289,59.4,113.2,191.8,141.2,65.6,233.6,110.2,173.4,126.6,96.6,142.2,116.6,68.2,110.4,138.8,99.4,193.2,187,37.6,139.8,96.4,103.8,166.6,212,102.6,141.8,141,64.8,91,65.86,192.92
2020-03-08,143.6,289,59.4,113.2,191.8,141.2,92.6,233.8,111.6,175,126.6,96.6,142.4,118,68.2,110.4,145.4,99.4,193.2,187,37.8,139.8,96.4,107,166.6,213.6,102.6,142,141,64.8,91,70.48,192.92
2020-03-09,143.6,289,61.6,116.4,198.6,141.6,96.4,233.8,111.6,176.4,126.6,97,142.4,118,68.2,111.4,146.6,99.4,193.2,187,37.8,139.8,96.4,107,166.6,214.8,102.6,142.6,141,64.8,94.4,70.82,197.52
2020-03-10,143.6,289,67.6,117.2,198.6,144.8,96.4,233.8,111.6,176.4,126.6,97.4,146.8,122.4,68.2,113.4,163.4,99.8,206.8,187,38,139.8,105.2,108.4,166.6,214.8,103.2,151.6,146.6,64.8,98,71.02,205.16
2020-03-11,144.2,289,67.6,121.8,198.6,145.2,104.2,233.8,111.6,176.4,126.6,105.4,147,124.2,68.2,113.4,165.6,100.8,208.2,194.4,38,139.8,105.2,111.4,169.8,214.8,103.2,160.4,146.6,64.8,98,71.18,206.28
2020-03-12,144.2,289,67.6,121.8,198.6,145.2,104.2,234,111.6,176.4,127.6,105.4,147,124.6,85,116,165.6,104.6,208.2,212.2,38,139.8,105.2,111.4,194.6,214.8,103.2,160.4,146.6,64.8,107.6,86.82,211.4
2020-03-13,144.2,290.6,88,121.8,198.8,145.2,104.6,301,111.8,179,127.6,105.4,147,124.6,85.8,116,165.6,104.6,208.2,212.6,38,140,105.4,111.8,195.6,214.8,108.2,160.4,146.6,64.8,108,89.66,211.72
2020-03-14,144.2,290.8,88,121.8,198.8,155.8,104.6,311.2,112.2,179,127.6,105.6,147,127.4,86.8,116,165.6,104.6,220,212.6,38,140,105.4,111.8,195.6,214.8,108.2,160.4,146.6,64.8,108.2,89.66,214.36
2020-03-15,144.2,290.8,88.4,123,202.4,159.4,104.6,311.2,112.2,179,127.6,105.8,147,127.4,88,116,165.6,104.6,225.2,218.6,38,140,105.6,122.4,195.8,214.8,109.8,160.4,147.8,68.2,108.2,90.02,217.84
2020-03-16,144.2,293.2,92.6,126.4,202.6,159.4,105.8,313.2,112.2,185.6,127.6,105.8,147,127.4,88,116,165.6,110.4,229.6,224.2,38.2,140,105.8,125.8,196,214.8,109.8,160.4,147.8,68.4,110,93.92,222.32
2020-03-17,152.6,317.2,92.6,126.4,203.8,159.4,105.8,313.2,112.2,186,127.6,110.2,147,128,88,116,165.6,110.4,230.2,224.2,62.4,158.6,107.8,125.8,198.2,214.8,109.8,160.8,147.8,68.4,116.4,93.92,222.32
2020-03-18,153.8,395.2,93.6,126.4,204,163,105.8,313.2,112.2,186.2,127.6,110.4,147,128,90.2,116.6,171.4,110.4,232.6,224.2,64.2,158.6,109,125.8,198.2,214.8,109.8,160.8,147.8,68.4,116.4,94.82,224.9334839
2020-03-19,154.2,416,95.2,141.4,204.2,169.8,105.8,313.4,112.2,186.2,127.6,110.4,150,128,90.2,116.6,171.8,110.4,232.6,241.6,64.2,160.6,109,125.8,198.2,214.8,109.8,160.8,147.8,68.4,116.4,96.26,232.1481713
2020-03-20,156.4,416,98.8,142.6,205.2,169.8,105.8,313.4,112.2,186.2,127.6,113.6,151.6,128,90.2,116.6,172.2,114.4,232.6,241.6,64.2,160.6,109,126,198.2,216.4,109.8,162,147.8,68.4,140.8,99.5,232.3249559
2020-03-21,160.6,416,98.8,142.6,218.8,175.4,105.8,314.4,113,186.2,127.6,114.8,151.6,128,91.2,116.6,172.6,115,232.6,241.6,64.2,160.6,113,127.2,198.2,247.2,109.8,162,147.8,68.6,150.8,99.5,240.2388802
2020-03-22,160.6,416,98.8,142.8,219.2,175.4,107.2,316.4,113,186.2,127.8,114.8,151.6,128,91.2,122.6,172.6,115.2,233,241.8,64.2,160.8,113,127.4,198.4,247.4,109.8,166.6,147.8,68.6,151,99.64,240.5159519
2020-03-23,160.6,426,99,144,219.2,175.4,116,316.4,113,186.2,127.8,114.8,151.8,130.6,91.2,122.6,172.6,118.8,233.8,244.4,64.2,160.8,113,127.4,198.4,247.4,109.8,166.6,148.6,68.6,151,100.08,242.9978982
2020-03-24,167.4,426.2,99,144.4,219.2,176.4,116,316.4,113.4,186.2,127.8,118.6,154.8,130.6,91.2,122.6,172.6,118.8,233.8,244.4,64.6,168.6,116,127.4,198.6,250.4,111.6,172.8,149.6,68.6,151.2,100.26,243.2022636
2020-03-25,167.4,427.4,118.8,144.4,219.2,176.4,116,316.4,113.4,186.2,127.8,118.6,178.8,130.6,91.2,122.8,172.6,118.8,236.6,246.8,64.6,170.6,116.6,128.4,198.8,250.6,113.6,174.8,149.6,68.6,152,113.42,245.4759955
2020-03-26,169.6,427.4,118.8,144.4,219.2,176.4,116,316.4,113.4,186.2,127.8,118.6,182.3,130.6,91.2,122.8,173.8,121.4,236.8,251.6,64.6,170.6,116.6,128.4,215,250.6,114.8,174.8,149.6,68.6,152,113.54,248.8025863
2020-03-27,170,427.4,118.8,144.4,219.2,176.4,116,316.4,113.4,186.2,127.8,122.4,182.3,130.6,91.2,122.8,182.2,121.4,248.4,251.6,64.6,170.6,116.6,128.4,215.2,251,118,175,151.6,68.6,164.8,113.66,250.48
2020-03-28,170,427.4,118.8,144.4,219.4,179.6,116,316.4,116.4,186.4,129,123.4,187.9,130.6,91.2,123.6,182.2,121.4,248.4,253,64.6,170.6,121.8,129.8,215.2,251.4,118,175,151.6,69.2,175.8,116.04,250.8
2020-03-29,173.6,427.4,119,144.4,219.6,186.2,118,316.4,118.2,186.6,130.4,127.2,190.5,130.6,91.2,129.8,182.2,121.4,248.4,253,64.6,170.6,124.4,129.8,215.4,251.4,118,175,155,69.2,178.6,118,250.8
2020-03-30,175.2,427.4,119,144.4,220.6,186.6,118,316.4,118.2,187.4,130.6,127.2,190.5,130.6,91.2,138.6,182.2,121.4,248.4,253,64.6,170.6,124.4,130,215.4,251.4,118,175,155.4,69.2,178.6,118,250.8
2020-03-31,176.2,427.4,119,144.4,220.8,186.6,119,316.4,118.2,208.2,138.6,128.8,190.7,130.6,93.4,138.8,182.4,121.4,251.6,253,67.4,170.6,124.4,130,215.6,253,118,175,155.4,70,178.6,118.02,252.72
2020-04-01,176.2,427.4,119,144.4,220.8,195.6,119,316.4,118.4,222.8,138.8,128.8,190.7,130.6,93.4,138.8,182.4,121.4,251.6,253,67.4,170.6,124.4,130.4,215.6,253.2,118,175,155.4,70,180,118.04,252.72
2020-04-02,176.2,427.4,119,144.4,220.8,195.6,119,320.4,118.4,224.8,138.8,128.8,190.7,130.6,93.4,142.6,182.6,121.6,251.6,253,67.4,170.6,124.4,130.4,215.6,261,118.4,175,155.8,70.2,180,118.4,252.72
2020-04-03,176.2,427.6,121.4,146.2,220.8,200.6,119,320.4,131.2,224.8,139.2,131,190.7,131.6,102.6,142.6,182.6,136.2,257.6,253,70.2,170.6,125,130.4,221.2,261,118.4,175,155.8,70.2,180,118.46,256.68
2020-04-04,176.2,427.6,121.6,146.4,220.8,201.2,119,320.4,134,225.4,139.6,133.6,198.1,133,102.6,142.6,182.6,136.2,264.4,253,70.8,173.8,125.2,130.4,221.4,261,130.8,175,155.8,70.6,180,119.26,259.4
2020-04-05,181.6,427.8,121.6,146.4,237.6,201.2,119,320.4,138,225.4,152.2,134,198.1,134.2,102.6,142.6,182.6,136.2,265.8,253,70.8,175.8,125.2,130.4,227,261,132.4,175,155.8,73.2,180,119.26,259.5051805
